Annual_Income,Employment_Length,Debt_to_Income,Credit_Score,Loan_Amount,Loan_Term,Income_to_Loan_Ratio,Monthly_Income,Est_Monthly_Debt,Disposable_Income,Home_Ownership_MORTGAGE,Home_Ownership_OWN,Home_Ownership_RENT
96959.01,10,9.35,694.0,25000,36,3.8783603999999996,8079.9175,755.4722862499999,7324.445213749999,1.0,0.0,0.0
98580.9,13,6.08,627.0,45300,36,2.1761788079470197,8215.074999999999,499.47655999999995,7715.598439999999,1.0,0.0,0.0
66572.49,17,11.57,720.0,31400,60,2.1201429936305733,5547.7075,641.8697577500001,4905.837742250001,0.0,1.0,0.0
32223.34,31,15.42,687.0,39500,36,0.8157807594936709,2685.278333333333,414.06991899999997,2271.208414333333,1.0,0.0,0.0
73312.83,30,6.64,695.0,4400,36,16.66200681818182,6109.4025,405.664326,5703.738174,0.0,0.0,1.0
113643.53,8,31.43,673.0,13600,36,8.356141911764706,9470.294166666667,2976.5134565833337,6493.780710083332,0.0,0.0,1.0
81859.04,19,14.81,696.0,20400,36,4.012698039215686,6821.586666666666,1010.2769853333333,5811.309681333333,0.0,0.0,1.0
84812.12,21,24.51,670.0,42500,60,1.995579294117647,7067.676666666666,1732.287551,5335.389115666667,1.0,0.0,0.0
71732.4,1,3.69,653.0,34100,36,2.1035894428152493,5977.7,220.57713,5757.12287,0.0,0.0,1.0
27614.58,23,11.58,609.0,44000,36,0.627604090909091,2301.215,266.480697,2034.7343030000002,1.0,0.0,0.0
69951.33,8,16.63,659.0,8100,60,8.635966666666667,5829.2775,969.40884825,4859.86865175,1.0,0.0,0.0
70642.83,37,24.78,650.0,7100,36,9.949694366197184,5886.9025,1458.7744395000002,4428.1280605,0.0,0.0,1.0
72465.59,14,14.81,652.0,21800,36,3.324109633027523,6038.799166666667,894.3461565833334,5144.4530100833335,0.0,0.0,1.0
108376.58,25,18.69,779.0,28500,60,3.80268701754386,9031.381666666666,1687.9652335,7343.416433166666,1.0,0.0,0.0
45137.55,16,2.13,659.0,39100,60,1.154413043478261,3761.4625,80.11915125,3681.34334875,0.0,0.0,1.0
110746.07,30,28.32,744.0,48900,36,2.2647458077709612,9228.839166666667,2613.6072520000002,6615.231914666667,1.0,0.0,0.0
168065.67,3,30.79,623.0,16500,36,10.185798181818182,14005.472500000002,4312.28498275,9693.18751725,0.0,1.0,0.0
35997.6,25,19.74,641.0,2000,60,17.9988,2999.7999999999997,592.1605199999999,2407.63948,0.0,0.0,1.0
35550.56,3,24.52,636.0,2900,36,12.258813793103448,2962.5466666666666,726.4164426666666,2236.130224,1.0,0.0,0.0
53549.63,38,6.99,683.0,15000,60,3.5699753333333333,4462.469166666667,311.92659475000005,4150.542571916667,1.0,0.0,0.0
51621.64,20,12.89,689.0,36200,36,1.4260121546961326,4301.803333333333,554.5024496666667,3747.300883666667,1.0,0.0,0.0
89729.64,38,22.66,598.0,16100,36,5.573269565217391,7477.47,1694.394702,5783.075298,1.0,0.0,0.0
29649.97,9,2.81,527.0,46500,36,0.6376337634408602,2470.8308333333334,69.43034641666667,2401.400486916667,1.0,0.0,0.0
77512.8,0,28.5,698.0,5300,36,14.625056603773585,6459.400000000001,1840.929,4618.4710000000005,0.0,0.0,1.0
84177.23,2,18.34,703.0,4900,36,17.179026530612244,7014.769166666666,1286.5086651666666,5728.260501499999,0.0,0.0,1.0
80772.93,9,22.11,695.0,17800,60,4.537805056179775,6731.077499999999,1488.2412352499998,5242.83626475,1.0,0.0,0.0
25024.73,16,27.4,636.0,26000,36,0.9624896153846154,2085.3941666666665,571.3980016666666,1513.996165,1.0,0.0,0.0
79973.84,35,16.56,613.0,24000,36,3.332243333333333,6664.486666666667,1103.638992,5560.8476746666665,1.0,0.0,0.0
31740.06,36,9.71,754.0,20700,36,1.533336231884058,2645.005,256.8299855,2388.1750145,1.0,0.0,0.0
62771.96,18,25.48,744.0,35200,36,1.7832943181818182,5230.996666666667,1332.857950666667,3898.138716,0.0,0.0,1.0
97322.5,38,12.19,630.0,30900,36,3.1495954692556634,8110.208333333333,988.6343958333332,7121.573937499999,0.0,1.0,0.0
69629.02,32,18.43,735.0,25700,60,2.7093003891050587,5802.418333333334,1069.3856988333334,4733.0326345,0.0,0.0,1.0
71889.1,32,33.82,702.0,34800,36,2.065778735632184,5990.758333333334,2026.0744683333337,3964.6838650000004,0.0,0.0,1.0
30459.64,10,7.98,658.0,18000,60,1.6922022222222222,2538.3033333333333,202.55660600000002,2335.746727333333,0.0,0.0,1.0
47044.22,4,9.85,688.0,32900,36,1.4299155015197569,3920.351666666667,386.15463916666664,3534.1970275000003,1.0,0.0,0.0
92117.3,35,25.22,616.0,13600,60,6.7733308823529415,7676.441666666667,1935.9985883333331,5740.443078333334,1.0,0.0,0.0
47333.75,1,30.48,735.0,16500,36,2.868712121212121,3944.4791666666665,1202.27725,2742.2019166666664,0.0,0.0,1.0
65106.85,29,5.3,645.0,48800,60,1.3341567622950818,5425.570833333333,287.55525416666666,5138.015579166667,0.0,0.0,1.0
85264.73,27,31.22,674.0,20400,36,4.1796436274509805,7105.394166666666,2218.304058833333,4887.090107833334,0.0,0.0,1.0
78068.47,37,21.85,727.0,46500,36,1.6788918279569893,6505.705833333333,1421.4967245833336,5084.209108749999,0.0,0.0,1.0
51142.28,32,0.0,691.0,17500,36,2.922416,4261.856666666667,0.0,4261.856666666667,1.0,0.0,0.0
44190.44,27,31.08,636.0,38100,36,1.15985406824147,3682.536666666667,1144.5323959999998,2538.0042706666673,1.0,0.0,0.0
93393.49,40,31.97,695.0,37800,60,2.4707272486772487,7782.7908333333335,2488.1582294166665,5294.632603916667,1.0,0.0,0.0
36780.95,4,13.84,561.0,15800,36,2.327908227848101,3065.0791666666664,424.2069566666666,2640.87221,1.0,0.0,0.0
128821.61,3,13.73,688.0,19800,36,6.506141919191919,10735.134166666667,1473.9339210833334,9261.200245583334,0.0,0.0,1.0
42724.72,2,9.86,623.0,43000,60,0.9935981395348837,3560.3933333333334,351.05478266666665,3209.338550666667,0.0,0.0,1.0
37844.79,38,5.95,629.0,49500,36,0.7645412121212122,3153.7325,187.64708375,2966.08541625,0.0,1.0,0.0
49268.4,30,16.71,636.0,7400,36,6.657891891891892,4105.7,686.06247,3419.63753,0.0,1.0,0.0
90849.64,1,30.86,667.0,49100,36,1.85029816700611,7570.803333333333,2336.3499086666666,5234.453424666666,1.0,0.0,0.0
90591.43,15,15.02,744.0,18800,36,4.818693085106383,7549.285833333332,1133.9027321666665,6415.383101166666,0.0,0.0,1.0
75085.16,18,25.27,720.0,29000,36,2.589143448275862,6257.096666666667,1581.1683276666668,4675.928339,1.0,0.0,0.0
61331.11,19,24.23,653.0,31100,36,1.9720614147909967,5110.925833333334,1238.3773294166667,3872.548503916667,1.0,0.0,0.0
104855.96,22,13.14,639.0,37600,60,2.788722340425532,8737.996666666668,1148.1727620000004,7589.823904666668,0.0,0.0,1.0
43401.14,1,20.42,599.0,46400,36,0.9353693965517241,3616.7616666666668,738.5427323333334,2878.2189343333334,0.0,0.0,1.0
20215.69,39,11.82,679.0,32900,60,0.6144586626139817,1684.6408333333331,199.12454649999998,1485.5162868333332,1.0,0.0,0.0
80264.52,37,28.16,618.0,46000,60,1.7448808695652174,6688.71,1883.5407360000002,4805.169264,0.0,0.0,1.0
54523.46,10,19.57,655.0,20500,36,2.659680975609756,4543.621666666667,889.1867601666668,3654.4349065,0.0,1.0,0.0
116159.1,9,41.45,681.0,36500,36,3.182441095890411,9679.925000000001,4012.3289125000006,5667.5960875,1.0,0.0,0.0
66641.61,10,18.05,674.0,18900,36,3.526011111111111,5553.4675,1002.4008837499999,4551.06661625,0.0,0.0,1.0
295538.32,7,28.25,629.0,16000,36,18.471145,24628.193333333333,6957.464616666666,17670.728716666665,0.0,0.0,1.0
53447.06,33,2.29,746.0,31000,36,1.7240987096774192,4453.921666666666,101.99480616666666,4351.9268605,1.0,0.0,0.0
35324.71,7,26.49,642.0,35700,60,0.989487675070028,2943.7258333333334,779.7929732499999,2163.9328600833333,1.0,0.0,0.0
61111.93,2,16.84,670.0,42400,60,1.4413191037735849,5092.660833333333,857.6040843333333,4235.056749,1.0,0.0,0.0
149683.84,2,6.6,537.0,34800,36,4.301259770114942,12473.653333333334,823.26112,11650.392213333334,1.0,0.0,0.0
37993.04,19,18.23,754.0,47200,36,0.8049372881355933,3166.0866666666666,577.1775993333333,2588.909067333333,0.0,1.0,0.0
126633.05,10,24.15,684.0,49800,36,2.542832329317269,10552.754166666668,2548.49013125,8004.264035416667,0.0,1.0,0.0
87819.61,25,16.51,640.0,31100,60,2.8237816720257234,7318.300833333334,1208.2514675833336,6110.04936575,0.0,0.0,1.0
40682.82,8,16.9,631.0,3900,36,10.431492307692308,3390.235,572.949715,2817.285285,0.0,1.0,0.0
95095.88,33,16.68,690.0,31100,60,3.0577453376205788,7924.656666666667,1321.832732,6602.823934666667,0.0,0.0,1.0
52920.22,11,30.47,653.0,1600,36,33.075137500000004,4410.018333333333,1343.7325861666666,3066.2857471666666,1.0,0.0,0.0
79755.72,1,37.73,660.0,19800,36,4.028066666666667,6646.31,2507.652763,4138.657237,0.0,1.0,0.0
66136.37,4,6.55,711.0,28100,60,2.353607473309608,5511.364166666666,360.9943529166666,5150.36981375,1.0,0.0,0.0
38923.18,34,23.69,679.0,7800,60,4.990151282051282,3243.5983333333334,768.4084451666666,2475.1898881666666,1.0,0.0,0.0
91911.29,34,21.93,735.0,48700,60,1.8872954825462012,7659.274166666666,1679.6788247499999,5979.595341916666,1.0,0.0,0.0
62410.81,34,19.32,704.0,15900,36,3.9252081761006288,5200.900833333333,1004.814041,4196.0867923333335,0.0,0.0,1.0
62854.51,28,20.25,674.0,37000,60,1.6987705405405407,5237.8758333333335,1060.66985625,4177.205977083333,1.0,0.0,0.0
40966.69,14,1.79,660.0,2500,36,16.386676,3413.8908333333334,61.10864591666667,3352.7821874166666,1.0,0.0,0.0
39796.42,16,14.14,653.0,36900,36,1.0784937669376693,3316.3683333333333,468.93448233333334,2847.433851,0.0,0.0,1.0
65819.02,38,27.9,706.0,12500,36,5.2655216000000005,5484.918333333334,1530.292215,3954.626118333334,0.0,0.0,1.0
76676.67,38,23.0,670.0,27200,60,2.8189952205882354,6389.7225,1469.636175,4920.086325,0.0,0.0,1.0
53346.67,12,20.91,623.0,9100,36,5.862271428571429,4445.555833333333,929.56572475,3515.990108583333,1.0,0.0,0.0
87507.92,17,24.06,737.0,31000,36,2.822836129032258,7292.326666666667,1754.533796,5537.792870666667,1.0,0.0,0.0
79439.8,34,6.67,687.0,37500,60,2.1183946666666666,6619.983333333334,441.5528883333333,6178.430445,1.0,0.0,0.0
56697.66,22,25.06,708.0,33100,36,1.712920241691843,4724.805,1184.036133,3540.7688670000002,1.0,0.0,0.0
43006.51,28,0.0,579.0,5300,36,8.114435849056605,3583.8758333333335,0.0,3583.8758333333335,0.0,0.0,1.0
89225.79,21,26.07,566.0,8900,36,10.025369662921348,7435.482499999999,1938.4302877499997,5497.05221225,0.0,0.0,1.0
50332.52,24,24.84,624.0,15500,60,3.2472593548387096,4194.376666666666,1041.8831639999999,3152.4935026666662,1.0,0.0,0.0
79334.41,32,0.0,668.0,39100,36,2.029013043478261,6611.200833333333,0.0,6611.200833333333,0.0,0.0,1.0
116671.15,1,10.92,678.0,23300,36,5.007345493562232,9722.595833333333,1061.707465,8660.888368333333,0.0,0.0,1.0
73251.19,16,17.1,695.0,21400,36,3.4229528037383177,6104.265833333334,1043.8294575000002,5060.436375833334,1.0,0.0,0.0
101157.31,31,5.81,684.0,30700,36,3.295026384364821,8429.775833333333,489.7699759166666,7940.005857416667,0.0,1.0,0.0
57347.9,3,10.6,614.0,36400,36,1.5754917582417582,4778.991666666667,506.5731166666667,4272.41855,1.0,0.0,0.0
56115.28,3,1.91,674.0,27500,36,2.0405556363636363,4676.2733333333335,89.31682066666667,4586.956512666667,1.0,0.0,0.0
59927.9,20,0.0,740.0,7200,60,8.323319444444445,4993.991666666667,0.0,4993.991666666667,0.0,0.0,1.0
48438.73,16,15.79,683.0,29300,36,1.6531989761092152,4036.5608333333334,637.3729555833332,3399.18787775,1.0,0.0,0.0
114145.63,23,19.77,648.0,36200,60,3.1531941988950276,9512.135833333334,1880.5492542499999,7631.586579083334,0.0,0.0,1.0
60457.18,30,43.09,706.0,18400,60,3.285716304347826,5038.098333333333,2170.916571833334,2867.1817614999995,1.0,0.0,0.0
49023.79,38,18.86,657.0,17900,36,2.738759217877095,4085.3158333333336,770.4905661666667,3314.825267166667,1.0,0.0,0.0
104898.62,12,12.11,687.0,36500,60,2.873934794520548,8741.551666666666,1058.6019068333333,7682.949759833333,0.0,0.0,1.0
53722.46,27,12.41,729.0,38000,36,1.413748947368421,4476.871666666667,555.5797738333333,3921.291892833334,0.0,0.0,1.0
132517.52,14,24.3,807.0,5500,60,24.094094545454542,11043.126666666665,2683.4797799999997,8359.646886666666,0.0,0.0,1.0
113519.79,11,27.7,702.0,18000,36,6.306654999999999,9459.9825,2620.4151524999997,6839.5673475,0.0,0.0,1.0
59822.85,10,20.22,603.0,25100,36,2.3833804780876493,4985.2375,1008.0150225,3977.2224775000004,0.0,0.0,1.0
138236.46,9,7.66,684.0,31700,36,4.360771608832807,11519.705,882.409403,10637.295597,0.0,0.0,1.0
46747.56,31,25.36,666.0,22800,60,2.050331578947368,3895.6299999999997,987.9317679999999,2907.6982319999997,1.0,0.0,0.0
128822.43,16,27.59,683.0,15700,60,8.205250318471338,10735.2025,2961.8423697499998,7773.360130249999,0.0,0.0,1.0
35319.14,40,19.32,724.0,40600,36,0.8699295566502463,2943.2616666666668,568.6381540000001,2374.6235126666666,0.0,1.0,0.0
107949.81,14,28.54,755.0,29800,36,3.6224768456375838,8995.8175,2567.4063144999996,6428.411185499999,0.0,0.0,1.0
23546.44,2,23.42,694.0,30300,36,0.7771102310231023,1962.2033333333331,459.5480206666667,1502.6553126666665,1.0,0.0,0.0
46747.58,8,10.8,643.0,45100,60,1.0365317073170732,3895.6316666666667,420.72822,3474.9034466666667,1.0,0.0,0.0
57810.01,35,31.67,647.0,45200,36,1.278982522123894,4817.5008333333335,1525.702513916667,3291.7983194166663,1.0,0.0,0.0
32949.74,20,22.68,598.0,9900,60,3.3282565656565652,2745.8116666666665,622.750086,2123.0615806666665,0.0,0.0,1.0
25038.34,21,26.79,735.0,16700,60,1.4993017964071855,2086.528333333333,558.9809404999999,1527.5473928333333,0.0,0.0,1.0
29632.89,1,19.88,636.0,8200,36,3.6137670731707314,2469.4075,490.9182109999999,1978.4892889999999,0.0,0.0,1.0
75159.7,29,24.09,720.0,34300,60,2.1912448979591836,6263.308333333333,1508.8309775,4754.477355833334,0.0,0.0,1.0
98627.84,6,17.77,647.0,5700,36,17.303129824561402,8218.986666666666,1460.5139306666665,6758.472736,1.0,0.0,0.0
81623.25,31,15.02,740.0,12800,36,6.37681640625,6801.9375,1021.6510125,5780.2864875,0.0,0.0,1.0
62109.79,5,2.34,660.0,35700,36,1.7397700280112045,5175.815833333333,121.11409049999997,5054.701742833333,0.0,0.0,1.0
58164.17,14,17.19,657.0,42700,36,1.3621585480093676,4847.014166666667,833.2017352500002,4013.8124314166666,1.0,0.0,0.0
93043.26,28,26.95,661.0,42200,36,2.204816587677725,7753.605,2089.5965475,5664.0084525,1.0,0.0,0.0
64028.48,23,4.62,677.0,29300,36,2.185272354948806,5335.706666666667,246.509648,5089.197018666667,1.0,0.0,0.0
114791.26,2,12.13,697.0,33200,60,3.4575680722891566,9565.938333333334,1160.3483198333333,8405.590013500001,1.0,0.0,0.0
70688.68,15,12.88,617.0,37600,36,1.8800180851063828,5890.723333333332,758.7251653333332,5131.998167999999,1.0,0.0,0.0
28544.22,11,26.9,639.0,5500,36,5.189858181818182,2378.685,639.8662649999999,1738.818735,1.0,0.0,0.0
48255.84,9,14.97,700.0,41100,36,1.1741080291970802,4021.3199999999997,601.9916039999999,3419.328396,1.0,0.0,0.0
120662.2,26,2.9,714.0,27300,60,4.4198608058608055,10055.183333333332,291.60031666666663,9763.583016666666,0.0,0.0,1.0
89736.45,19,15.53,737.0,34800,36,2.578633620689655,7478.037499999999,1161.33922375,6316.698276249999,0.0,0.0,1.0
34784.84,13,22.81,672.0,23100,36,1.5058372294372293,2898.736666666666,661.2018336666665,2237.5348329999997,0.0,0.0,1.0
73476.38,24,12.71,655.0,31300,36,2.3474881789137383,6123.031666666667,778.2373248333334,5344.794341833333,0.0,0.0,1.0
110037.8,4,12.87,710.0,3000,60,36.67926666666667,9169.816666666668,1180.155405,7989.661261666668,0.0,0.0,1.0
117822.69,23,36.59,626.0,2400,36,49.0927875,9818.5575,3592.610189250001,6225.94731075,0.0,0.0,1.0
170113.54,6,15.84,723.0,33100,36,5.139381873111783,14176.128333333334,2245.498728,11930.629605333334,0.0,0.0,1.0
36309.49,37,35.24,618.0,35400,60,1.0256918079096045,3025.790833333333,1066.2886896666666,1959.5021436666664,1.0,0.0,0.0
278850.25,5,26.81,664.0,46300,36,6.022683585313175,23237.520833333332,6229.979335416667,17007.541497916667,0.0,0.0,1.0
37752.04,35,1.1,727.0,46400,36,0.813621551724138,3146.0033333333336,34.606036666666675,3111.397296666667,0.0,1.0,0.0
119280.56,23,24.58,634.0,23100,36,5.163660606060606,9940.046666666667,2443.2634706666668,7496.783196,0.0,0.0,1.0
30015.76,14,25.06,698.0,40200,36,0.7466606965174128,2501.313333333333,626.8291213333332,1874.4842119999998,0.0,0.0,1.0
70645.77,4,8.19,738.0,2100,36,33.64084285714286,5887.1475,482.15738025,5404.99011975,0.0,0.0,1.0
73951.33,0,21.93,667.0,33200,36,2.227449698795181,6162.610833333333,1351.46055575,4811.150277583333,1.0,0.0,0.0
68148.45,24,17.46,622.0,48200,36,1.4138682572614107,5679.037499999999,991.5599474999999,4687.4775525,1.0,0.0,0.0
88027.2,1,18.0,638.0,6200,36,14.197935483870967,7335.599999999999,1320.408,6015.191999999999,0.0,0.0,1.0
48430.34,4,19.54,638.0,19300,60,2.509344041450777,4035.861666666666,788.6073696666665,3247.2542969999995,0.0,1.0,0.0
14366.96,3,19.74,609.0,38100,36,0.37708556430446194,1197.2466666666667,236.336492,960.9101746666666,1.0,0.0,0.0
62388.86,12,11.67,660.0,15600,36,3.9992858974358976,5199.071666666667,606.7316635,4592.340003166667,0.0,1.0,0.0
44059.61,24,17.05,702.0,41800,60,1.0540576555023924,3671.6341666666667,626.0136254166667,3045.62054125,0.0,0.0,1.0
53394.31,15,20.68,636.0,39900,60,1.3382032581453633,4449.525833333333,920.1619423333332,3529.363891,0.0,0.0,1.0
48307.83,18,12.64,686.0,25900,36,1.8651671814671815,4025.6525,508.8424760000001,3516.810024,1.0,0.0,0.0
63196.68,6,28.75,643.0,37300,36,1.694280965147453,5266.39,1514.087125,3752.3028750000003,0.0,0.0,1.0
45560.49,31,28.73,618.0,46200,36,0.9861577922077922,3796.7075,1090.79406475,2705.91343525,0.0,0.0,1.0
138176.37,9,15.97,681.0,40100,36,3.445794763092269,11514.6975,1838.8971907500002,9675.80030925,1.0,0.0,0.0
108943.43,33,31.78,732.0,33700,36,3.2327427299703264,9078.619166666665,2885.1851711666664,6193.4339955,0.0,0.0,1.0
36033.68,27,23.56,670.0,11400,36,3.1608491228070177,3002.806666666667,707.4612506666666,2295.345416,0.0,0.0,1.0
103310.08,18,11.77,654.0,25200,60,4.09960634920635,8609.173333333334,1013.2997013333334,7595.873632000001,1.0,0.0,0.0
57689.32,31,20.02,657.0,17400,36,3.31547816091954,4807.443333333334,962.4501553333333,3844.993178,1.0,0.0,0.0
61694.66,40,14.93,724.0,15200,36,4.058859210526316,5141.221666666667,767.5843948333334,4373.637271833334,1.0,0.0,0.0
97865.12,18,24.48,718.0,40700,36,2.4045484029484028,8155.426666666666,1996.448448,6158.978218666666,0.0,0.0,1.0
58053.36,18,2.31,677.0,22900,60,2.5350812227074235,4837.78,111.75271799999999,4726.027282,0.0,0.0,1.0
83530.08,6,29.39,654.0,2100,60,39.776228571428575,6960.84,2045.790876,4915.049124,0.0,1.0,0.0
21321.23,2,23.53,638.0,35700,60,0.5972333333333333,1776.7691666666667,418.0737849166667,1358.69538175,1.0,0.0,0.0
132066.17,22,16.39,681.0,47400,60,2.7862061181434603,11005.514166666668,1803.803771916667,9201.71039475,0.0,0.0,1.0
40679.73,15,28.19,567.0,15500,36,2.6244987096774195,3389.9775000000004,955.6346572500003,2434.3428427500003,1.0,0.0,0.0
144251.02,23,45.52,688.0,9400,36,15.345853191489361,12020.918333333333,5471.922025333334,6548.996307999999,0.0,0.0,1.0
59062.28,15,17.57,634.0,16200,36,3.64581975308642,4921.856666666667,864.7702163333333,4057.0864503333332,0.0,0.0,1.0
92022.87,4,28.07,608.0,16200,60,5.6804240740740735,7668.572499999999,2152.5683007499997,5516.004199249999,0.0,1.0,0.0
24890.64,21,18.21,562.0,19700,36,1.2634842639593908,2074.22,377.715462,1696.5045379999997,1.0,0.0,0.0
91634.4,0,11.98,685.0,37400,36,2.4501176470588235,7636.2,914.81676,6721.38324,0.0,0.0,1.0
69617.67,28,15.25,700.0,16100,36,4.324078881987577,5801.4725,884.72455625,4916.74794375,1.0,0.0,0.0
50280.43,18,13.84,655.0,9100,60,5.525321978021978,4190.035833333333,579.9009593333333,3610.1348740000003,1.0,0.0,0.0
132484.85,11,8.41,644.0,6000,36,22.080808333333334,11040.404166666667,928.4979904166668,10111.90617625,0.0,0.0,1.0
35028.96,24,30.28,561.0,38100,36,0.9193952755905511,2919.08,883.897424,2035.182576,1.0,0.0,0.0
80987.79,15,21.09,768.0,29800,36,2.717711073825503,6748.982499999999,1423.3604092499997,5325.622090749999,1.0,0.0,0.0
75788.95,27,13.6,606.0,26300,60,2.881709125475285,6315.745833333333,858.9414333333334,5456.8044,1.0,0.0,0.0
61449.62,20,14.22,643.0,40800,36,1.506118137254902,5120.801666666667,728.177997,4392.623669666667,0.0,1.0,0.0
86615.43,9,24.31,684.0,13200,36,6.561775,7217.952499999999,1754.6842527499998,5463.26824725,0.0,1.0,0.0
103195.94,14,17.55,645.0,20700,36,4.985311111111111,8599.661666666667,1509.2406225000002,7090.421044166666,1.0,0.0,0.0
47638.22,35,5.78,604.0,41100,36,1.1590807785888078,3969.851666666667,229.45742633333336,3740.3942403333335,0.0,0.0,1.0
20234.84,2,9.43,639.0,26900,36,0.7522245353159851,1686.2366666666667,159.01211766666665,1527.224549,0.0,0.0,1.0
87303.49,7,16.93,770.0,44800,60,1.9487386160714286,7275.2908333333335,1231.7067380833334,6043.58409525,0.0,0.0,1.0
34026.61,17,0.0,627.0,46700,36,0.728621199143469,2835.5508333333332,0.0,2835.5508333333332,0.0,0.0,1.0
105734.93,16,18.52,682.0,34600,60,3.055922832369942,8811.244166666665,1631.8424196666665,7179.401746999999,0.0,0.0,1.0
68941.74,35,29.11,654.0,35300,60,1.9530237960339945,5745.145,1672.4117095,4072.7332905000003,1.0,0.0,0.0
77943.57,33,14.15,681.0,4000,36,19.485892500000002,6495.297500000001,919.0845962500002,5576.21290375,0.0,0.0,1.0
28200.18,37,2.96,732.0,20900,36,1.349290909090909,2350.015,69.560444,2280.4545559999997,1.0,0.0,0.0
48558.2,36,0.0,649.0,2600,36,18.676230769230767,4046.5166666666664,0.0,4046.5166666666664,1.0,0.0,0.0
45480.44,22,32.4,660.0,34200,60,1.3298374269005848,3790.036666666667,1227.97188,2562.064786666667,1.0,0.0,0.0
123127.11,31,21.62,663.0,9800,60,12.56399081632653,10260.5925,2218.3400985000003,8042.2524015,1.0,0.0,0.0
